"Plot Title: Site 9"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20468809, SEN S/N: 20462392)","Water Content, m³/m³ (LGR S/N: 20468809, SEN S/N: 20471695)"
120,10/24/19 08:52:21 AM,7.795,0.2861
121,10/24/19 09:52:21 AM,7.695,0.2853
122,10/24/19 10:52:21 AM,7.745,0.2847
123,10/24/19 11:52:21 AM,7.895,0.2840
124,10/24/19 12:52:21 PM,8.070,0.2834
125,10/24/19 01:52:21 PM,8.195,0.2827
126,10/24/19 02:52:21 PM,8.245,0.2821
127,10/24/19 03:52:21 PM,8.394,0.2813
128,10/24/19 04:52:21 PM,8.444,0.2810
129,10/24/19 05:52:21 PM,8.394,0.2806
130,10/24/19 06:52:21 PM,8.295,0.2800
131,10/24/19 07:52:21 PM,8.245,0.2796
132,10/24/19 08:52:21 PM,8.145,0.2793
133,10/24/19 09:52:21 PM,8.095,0.2790
134,10/24/19 10:52:21 PM,7.995,0.2786
135,10/24/19 11:52:21 PM,7.870,0.2783
136,10/25/19 12:52:21 AM,7.720,0.2783
137,10/25/19 01:52:21 AM,7.619,0.2776
138,10/25/19 02:52:21 AM,7.494,0.2773
139,10/25/19 03:52:21 AM,7.368,0.2770
140,10/25/19 04:52:21 AM,7.293,0.2770
141,10/25/19 05:52:21 AM,7.242,0.2766
142,10/25/19 06:52:21 AM,7.192,0.2766
143,10/25/19 07:52:21 AM,7.142,0.2763
144,10/25/19 08:52:21 AM,7.116,0.2759
145,10/25/19 09:52:21 AM,7.091,0.2756
146,10/25/19 10:52:21 AM,7.192,0.2753
147,10/25/19 11:52:21 AM,7.293,0.2749
148,10/25/19 12:52:21 PM,7.368,0.2746
149,10/25/19 01:52:21 PM,7.469,0.2743
150,10/25/19 02:52:21 PM,7.619,0.2739
151,10/25/19 03:52:21 PM,7.695,0.2736
152,10/25/19 04:52:21 PM,7.670,0.2736
153,10/25/19 05:52:21 PM,7.594,0.2736
154,10/25/19 06:52:21 PM,7.494,0.2732
155,10/25/19 07:52:21 PM,7.293,0.2732
156,10/25/19 08:52:21 PM,7.091,0.2729
157,10/25/19 09:52:21 PM,6.864,0.2729
158,10/25/19 10:52:21 PM,6.661,0.2729
159,10/25/19 11:52:21 PM,6.484,0.2729
160,10/26/19 12:52:21 AM,6.357,0.2726
161,10/26/19 01:52:21 AM,6.230,0.2726
162,10/26/19 02:52:21 AM,6.128,0.2722
163,10/26/19 03:52:21 AM,6.051,0.2722
164,10/26/19 04:52:21 AM,5.949,0.2719
165,10/26/19 05:52:21 AM,5.847,0.2719
166,10/26/19 06:52:21 AM,5.770,0.2719
167,10/26/19 07:52:21 AM,5.719,0.2715
168,10/26/19 08:52:21 AM,5.668,0.2712
169,10/26/19 09:52:21 AM,5.693,0.2712
170,10/26/19 10:52:21 AM,5.847,0.2708
171,10/26/19 11:52:21 AM,6.077,0.2705
172,10/26/19 12:52:21 PM,6.331,0.2701
173,10/26/19 01:52:21 PM,6.636,0.2701
174,10/26/19 02:52:21 PM,6.889,0.2694
175,10/26/19 03:52:21 PM,7.066,0.2691
176,10/26/19 04:52:21 PM,7.217,0.2691
177,10/26/19 05:52:21 PM,7.293,0.2691
178,10/26/19 06:52:21 PM,7.293,0.2691
179,10/26/19 07:52:21 PM,7.242,0.2691
180,10/26/19 08:52:21 PM,7.217,0.2687
181,10/26/19 09:52:21 PM,7.192,0.2715
182,10/26/19 10:52:21 PM,7.041,0.2959
183,10/26/19 11:52:21 PM,7.041,0.2970
184,10/27/19 12:52:21 AM,6.965,0.3125
185,10/27/19 01:52:21 AM,7.015,0.3102
186,10/27/19 02:52:21 AM,7.066,0.3113
187,10/27/19 03:52:21 AM,7.116,0.3192
188,10/27/19 04:52:21 AM,7.116,0.3187
189,10/27/19 05:52:21 AM,7.116,0.3156
190,10/27/19 06:52:21 AM,7.167,0.3043
191,10/27/19 07:52:21 AM,7.242,0.2990
192,10/27/19 08:52:21 AM,7.293,0.2955
193,10/27/19 09:52:21 AM,7.444,0.2935
194,10/27/19 10:52:21 AM,7.594,0.2919
195,10/27/19 11:52:21 AM,7.695,0.2901
196,10/27/19 12:52:21 PM,7.845,0.2884
197,10/27/19 01:52:21 PM,8.095,0.2874
198,10/27/19 02:52:21 PM,8.270,0.2861
199,10/27/19 03:52:21 PM,8.344,0.2850
200,10/27/19 04:52:21 PM,8.344,0.2844
201,10/27/19 05:52:21 PM,8.270,0.2837
202,10/27/19 06:52:21 PM,8.145,0.2830
203,10/27/19 07:52:21 PM,7.945,0.2824
204,10/27/19 08:52:21 PM,7.745,0.2821
205,10/27/19 09:52:21 PM,7.569,0.2813
206,10/27/19 10:52:21 PM,7.444,0.2810
207,10/27/19 11:52:21 PM,7.293,0.2806
208,10/28/19 12:52:21 AM,7.167,0.2800
209,10/28/19 01:52:21 AM,7.041,0.2796
210,10/28/19 02:52:21 AM,6.965,0.2796
211,10/28/19 03:52:21 AM,6.864,0.2790
212,10/28/19 04:52:21 AM,6.839,0.2786
213,10/28/19 05:52:21 AM,6.889,0.2783
214,10/28/19 06:52:21 AM,6.839,0.2780
215,10/28/19 07:52:21 AM,6.813,0.2773
216,10/28/19 08:52:21 AM,6.864,0.2773
217,10/28/19 09:52:21 AM,6.940,0.2770
218,10/28/19 10:52:21 AM,7.041,0.2766
219,10/28/19 11:52:21 AM,7.217,0.2759
220,10/28/19 12:52:21 PM,7.393,0.2756
221,10/28/19 01:52:21 PM,7.645,0.2756
222,10/28/19 02:52:21 PM,7.820,0.2749
223,10/28/19 03:52:21 PM,7.870,0.2749
224,10/28/19 04:52:21 PM,7.895,0.2746
225,10/28/19 05:52:21 PM,7.895,0.2743
226,10/28/19 06:52:21 PM,7.845,0.2739
227,10/28/19 07:52:21 PM,7.795,0.2739
228,10/28/19 08:52:21 PM,7.770,0.2736
229,10/28/19 09:52:21 PM,7.720,0.2736
230,10/28/19 10:52:21 PM,7.670,0.2732
231,10/28/19 11:52:21 PM,7.645,0.2732
232,10/29/19 12:52:21 AM,7.594,0.2729
233,10/29/19 01:52:21 AM,7.544,0.2729
234,10/29/19 02:52:21 AM,7.494,0.2726
235,10/29/19 03:52:21 AM,7.444,0.2753
236,10/29/19 04:52:21 AM,7.268,0.2844
237,10/29/19 05:52:21 AM,7.015,0.2884
238,10/29/19 06:52:21 AM,6.864,0.2881
239,10/29/19 07:52:21 AM,6.763,0.2871
240,10/29/19 08:52:21 AM,6.687,0.2861
241,10/29/19 09:52:21 AM,6.661,0.2853
242,10/29/19 10:52:21 AM,6.687,0.2844
243,10/29/19 11:52:21 AM,6.839,0.2837
244,10/29/19 12:52:21 PM,7.066,0.2830
245,10/29/19 01:52:21 PM,7.242,0.2824
246,10/29/19 02:52:21 PM,7.293,0.2817
247,10/29/19 03:52:21 PM,7.293,0.2824
248,10/29/19 04:52:21 PM,7.293,0.2824
249,10/29/19 05:52:21 PM,7.217,0.2821
250,10/29/19 06:52:21 PM,7.091,0.2821
251,10/29/19 07:52:21 PM,6.990,0.2817
252,10/29/19 08:52:21 PM,6.889,0.2813
253,10/29/19 09:52:21 PM,6.813,0.2810
254,10/29/19 10:52:21 PM,6.737,0.2806
255,10/29/19 11:52:21 PM,6.661,0.2800
256,10/30/19 12:52:21 AM,6.585,0.2796
257,10/30/19 01:52:21 AM,6.535,0.2793
258,10/30/19 02:52:21 AM,6.433,0.2786
259,10/30/19 03:52:21 AM,6.306,0.2786
260,10/30/19 04:52:21 AM,6.153,0.2783
261,10/30/19 05:52:21 AM,6.026,0.2780
262,10/30/19 06:52:21 AM,5.898,0.2776
263,10/30/19 07:52:21 AM,5.821,0.2773
264,10/30/19 08:52:21 AM,5.745,0.2770
265,10/30/19 09:52:21 AM,5.719,0.2766
266,10/30/19 10:52:21 AM,5.770,0.2766
267,10/30/19 11:52:21 AM,5.872,0.2759
268,10/30/19 12:52:21 PM,6.026,0.2759
269,10/30/19 01:52:21 PM,6.281,0.2753
270,10/30/19 02:52:21 PM,6.458,0.2753
271,10/30/19 03:52:21 PM,6.535,0.2746
272,10/30/19 04:52:21 PM,6.611,0.2743
273,10/30/19 05:52:21 PM,6.636,0.2743
274,10/30/19 06:52:21 PM,6.611,0.2739
275,10/30/19 07:52:21 PM,6.535,0.2739
276,10/30/19 08:52:21 PM,6.433,0.2739
277,10/30/19 09:52:21 PM,6.357,0.2736
278,10/30/19 10:52:21 PM,6.281,0.2753
279,10/30/19 11:52:21 PM,6.179,0.2790
280,10/31/19 12:52:21 AM,6.077,0.2840
281,10/31/19 01:52:21 AM,5.975,0.2890
282,10/31/19 02:52:21 AM,5.821,0.2919
283,10/31/19 03:52:21 AM,5.591,0.2955
284,10/31/19 04:52:21 AM,5.411,0.2966
285,10/31/19 05:52:21 AM,5.360,0.2959
286,10/31/19 06:52:21 AM,5.282,0.2970
287,10/31/19 07:52:21 AM,5.154,0.2970
288,10/31/19 08:52:21 AM,5.102,0.2966
289,10/31/19 09:52:21 AM,5.024,0.2963
290,10/31/19 10:52:21 AM,4.999,0.2959
291,10/31/19 11:52:21 AM,4.947,0.2970
292,10/31/19 12:52:21 PM,5.024,0.2963
293,10/31/19 01:52:21 PM,5.102,0.2952
294,10/31/19 02:52:21 PM,5.128,0.2949
295,10/31/19 03:52:21 PM,4.921,0.2984
296,10/31/19 04:52:21 PM,4.740,0.2976
297,10/31/19 05:52:21 PM,4.584,0.2994
298,10/31/19 06:52:21 PM,4.480,0.2984
299,10/31/19 07:52:21 PM,4.428,0.2976
300,10/31/19 08:52:21 PM,4.376,0.2966
301,10/31/19 09:52:21 PM,4.350,0.2966
302,10/31/19 10:52:21 PM,4.324,0.2955
303,10/31/19 11:52:21 PM,4.324,0.2949
304,11/01/19 12:52:21 AM,4.298,0.2942
305,11/01/19 01:52:21 AM,4.298,0.2935
306,11/01/19 02:52:21 AM,4.272,0.2928
307,11/01/19 03:52:21 AM,4.272,0.2922
308,11/01/19 04:52:21 AM,4.272,0.2914
309,11/01/19 05:52:21 AM,4.246,0.2908
310,11/01/19 06:52:21 AM,4.220,0.2904
311,11/01/19 07:52:21 AM,4.220,0.2901
312,11/01/19 08:52:21 AM,4.220,0.2895
313,11/01/19 09:52:21 AM,4.220,0.2895
314,11/01/19 10:52:21 AM,4.220,0.2890
315,11/01/19 11:52:21 AM,4.220,0.2901
316,11/01/19 12:52:21 PM,4.168,0.2946
317,11/01/19 01:52:21 PM,4.168,0.2973
318,11/01/19 02:52:21 PM,4.324,0.2984
319,11/01/19 03:52:21 PM,4.506,0.2973
320,11/01/19 04:52:21 PM,4.688,0.2959
321,11/01/19 05:52:21 PM,4.792,0.2946
322,11/01/19 06:52:21 PM,4.818,0.2932
323,11/01/19 07:52:21 PM,4.766,0.2922
324,11/01/19 08:52:21 PM,4.740,0.2914
325,11/01/19 09:52:21 PM,4.740,0.2904
326,11/01/19 10:52:21 PM,4.740,0.2901
327,11/01/19 11:52:21 PM,4.714,0.2914
328,11/02/19 12:52:21 AM,4.688,0.2922
329,11/02/19 01:52:21 AM,4.688,0.2935
330,11/02/19 02:52:21 AM,4.584,0.2955
331,11/02/19 03:52:21 AM,4.402,0.2970
332,11/02/19 04:52:21 AM,4.324,0.2973
333,11/02/19 05:52:21 AM,4.220,0.2973
334,11/02/19 06:52:21 AM,4.115,0.2970
335,11/02/19 07:52:21 AM,4.115,0.2963
336,11/02/19 08:52:21 AM,4.141,0.2952
337,11/02/19 09:52:21 AM,4.220,0.2942
338,11/02/19 10:52:21 AM,4.324,0.2932
339,11/02/19 11:52:21 AM,4.480,0.2932
340,11/02/19 12:52:21 PM,4.532,0.2942
341,11/02/19 01:52:21 PM,4.584,0.2946
342,11/02/19 02:52:21 PM,4.792,0.2935
343,11/02/19 03:52:21 PM,4.999,0.2928
344,11/02/19 04:52:21 PM,5.050,0.2919
345,11/02/19 05:52:21 PM,4.973,0.2908
346,11/02/19 06:52:21 PM,4.714,0.2919
347,11/02/19 07:52:21 PM,4.532,0.2914
348,11/02/19 08:52:21 PM,4.324,0.2911
349,11/02/19 09:52:21 PM,4.220,0.2908
350,11/02/19 10:52:21 PM,4.115,0.2922
351,11/02/19 11:52:21 PM,4.037,0.2925
352,11/03/19 12:52:21 AM,4.011,0.2922
353,11/03/19 01:52:21 AM,3.985,0.2914
354,11/03/19 02:52:21 AM,3.958,0.2911
355,11/03/19 03:52:21 AM,3.906,0.2908
356,11/03/19 04:52:21 AM,3.906,0.2901
357,11/03/19 05:52:21 AM,3.880,0.2895
358,11/03/19 06:52:21 AM,3.880,0.2887
359,11/03/19 07:52:21 AM,3.854,0.2884
360,11/03/19 08:52:21 AM,3.827,0.2881
361,11/03/19 09:52:21 AM,3.827,0.2877
362,11/03/19 10:52:21 AM,3.854,0.2874
363,11/03/19 11:52:21 AM,3.985,0.2877
364,11/03/19 12:52:21 PM,4.168,0.2871
365,11/03/19 01:52:21 PM,4.350,0.2868
366,11/03/19 02:52:21 PM,4.480,0.2861
367,11/03/19 03:52:21 PM,4.662,0.2857
368,11/03/19 04:52:21 PM,4.792,0.2850
369,11/03/19 05:52:21 PM,4.792,0.2847
370,11/03/19 06:52:21 PM,4.792,0.2844
371,11/03/19 07:52:21 PM,4.714,0.2840
372,11/03/19 08:52:21 PM,4.662,0.2837
373,11/03/19 09:52:21 PM,4.636,0.2830
374,11/03/19 10:52:21 PM,4.636,0.2827
375,11/03/19 11:52:21 PM,4.662,0.2824
376,11/04/19 12:52:21 AM,4.688,0.2824
377,11/04/19 01:52:21 AM,4.740,0.2817
378,11/04/19 02:52:21 AM,4.792,0.2844
379,11/04/19 03:52:21 AM,4.792,0.2895
380,11/04/19 04:52:21 AM,4.818,0.2904
381,11/04/19 05:52:21 AM,4.844,0.2946
382,11/04/19 06:52:21 AM,4.869,0.2976
383,11/04/19 07:52:21 AM,4.895,0.3008
384,11/04/19 08:52:21 AM,4.895,0.3001
385,11/04/19 09:52:21 AM,4.947,0.2979
386,11/04/19 10:52:21 AM,5.024,0.2966
387,11/04/19 11:52:21 AM,5.179,0.2949
388,11/04/19 12:52:21 PM,5.308,0.2938
389,11/04/19 01:52:21 PM,5.488,0.2928
390,11/04/19 02:52:21 PM,5.616,0.2919
391,11/04/19 03:52:21 PM,5.719,0.2908
