"Plot Title: Site 58"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20468804, SEN S/N: 20462386)","Water Content, m³/m³ (LGR S/N: 20468804, SEN S/N: 20471702)"
1,10/19/19 10:51:47 AM,7.594,0.2358
2,10/19/19 11:51:47 AM,7.920,0.2351
3,10/19/19 12:51:47 PM,8.295,0.2347
4,10/19/19 01:51:47 PM,8.668,0.2344
5,10/19/19 02:51:47 PM,9.262,0.2339
6,10/19/19 03:51:47 PM,9.682,0.2335
7,10/19/19 04:51:47 PM,9.928,0.2335
8,10/19/19 05:51:47 PM,10.026,0.2335
9,10/19/19 06:51:47 PM,9.977,0.2335
10,10/19/19 07:51:47 PM,9.879,0.2335
11,10/19/19 08:51:47 PM,9.756,0.2335
12,10/19/19 09:51:47 PM,9.657,0.2335
13,10/19/19 10:51:47 PM,9.632,0.2335
14,10/19/19 11:51:47 PM,9.583,0.2330
15,10/20/19 12:51:47 AM,9.583,0.2330
16,10/20/19 01:51:47 AM,9.558,0.2330
17,10/20/19 02:51:47 AM,9.558,0.2335
18,10/20/19 03:51:47 AM,9.534,0.2330
19,10/20/19 04:51:47 AM,9.509,0.2330
20,10/20/19 05:51:47 AM,9.509,0.2330
21,10/20/19 06:51:47 AM,9.485,0.2330
22,10/20/19 07:51:47 AM,9.485,0.2327
23,10/20/19 08:51:47 AM,9.460,0.2327
24,10/20/19 09:51:47 AM,9.558,0.2327
25,10/20/19 10:51:47 AM,9.731,0.2327
26,10/20/19 11:51:47 AM,10.001,0.2327
27,10/20/19 12:51:47 PM,10.247,0.2323
28,10/20/19 01:51:47 PM,10.541,0.2323
29,10/20/19 02:51:47 PM,11.029,0.2323
30,10/20/19 03:51:47 PM,11.394,0.2323
31,10/20/19 04:51:47 PM,11.492,0.2318
32,10/20/19 05:51:47 PM,11.492,0.2318
33,10/20/19 06:51:47 PM,11.346,0.2318
34,10/20/19 07:51:47 PM,11.078,0.2323
35,10/20/19 08:51:47 PM,10.761,0.2323
36,10/20/19 09:51:47 PM,10.516,0.2323
37,10/20/19 10:51:47 PM,10.369,0.2323
38,10/20/19 11:51:47 PM,10.271,0.2327
39,10/21/19 12:51:47 AM,10.173,0.2323
40,10/21/19 01:51:47 AM,10.100,0.2327
41,10/21/19 02:51:47 AM,9.977,0.2323
42,10/21/19 03:51:47 AM,9.879,0.2323
43,10/21/19 04:51:47 AM,9.805,0.2327
44,10/21/19 05:51:47 AM,9.805,0.2327
45,10/21/19 06:51:47 AM,9.829,0.2327
46,10/21/19 07:51:47 AM,9.805,0.2323
47,10/21/19 08:51:47 AM,9.780,0.2327
48,10/21/19 09:51:47 AM,9.829,0.2327
49,10/21/19 10:51:47 AM,9.928,0.2323
50,10/21/19 11:51:47 AM,10.026,0.2323
51,10/21/19 12:51:47 PM,10.222,0.2318
52,10/21/19 01:51:47 PM,10.418,0.2315
53,10/21/19 02:51:47 PM,10.638,0.2315
54,10/21/19 03:51:47 PM,10.810,0.2303
55,10/21/19 04:51:47 PM,11.005,0.2254
56,10/21/19 05:51:47 PM,11.224,0.2335
57,10/21/19 06:51:47 PM,11.370,0.2367
58,10/21/19 07:51:47 PM,11.467,0.2367
59,10/21/19 08:51:47 PM,11.516,0.2367
60,10/21/19 09:51:47 PM,11.540,0.2363
61,10/21/19 10:51:47 PM,11.492,0.2363
62,10/21/19 11:51:47 PM,11.297,0.2363
63,10/22/19 12:51:47 AM,11.078,0.2363
64,10/22/19 01:51:47 AM,10.834,0.2358
65,10/22/19 02:51:47 AM,10.590,0.2363
66,10/22/19 03:51:47 AM,10.418,0.2363
67,10/22/19 04:51:47 AM,10.296,0.2363
68,10/22/19 05:51:47 AM,10.173,0.2363
69,10/22/19 06:51:47 AM,10.075,0.2358
70,10/22/19 07:51:47 AM,10.001,0.2363
71,10/22/19 08:51:47 AM,9.903,0.2358
72,10/22/19 09:51:47 AM,9.829,0.2379
73,10/22/19 10:51:47 AM,9.780,0.2383
74,10/22/19 11:51:47 AM,9.731,0.2394
75,10/22/19 12:51:47 PM,9.756,0.2414
76,10/22/19 01:51:47 PM,9.854,0.2410
77,10/22/19 02:51:47 PM,9.780,0.2410
78,10/22/19 03:51:47 PM,9.657,0.2406
79,10/22/19 04:51:47 PM,9.558,0.2406
80,10/22/19 05:51:47 PM,9.460,0.2403
81,10/22/19 06:51:47 PM,9.336,0.2414
82,10/22/19 07:51:47 PM,9.238,0.2414
83,10/22/19 08:51:47 PM,9.089,0.2414
84,10/22/19 09:51:47 PM,8.916,0.2434
85,10/22/19 10:51:47 PM,8.742,0.2460
86,10/22/19 11:51:47 PM,8.593,0.2471
87,10/23/19 12:51:47 AM,8.519,0.2471
88,10/23/19 01:51:47 AM,8.444,0.2475
89,10/23/19 02:51:47 AM,8.344,0.2471
90,10/23/19 03:51:47 AM,8.295,0.2471
91,10/23/19 04:51:47 AM,8.245,0.2468
92,10/23/19 05:51:47 AM,8.195,0.2468
93,10/23/19 06:51:47 AM,8.145,0.2468
94,10/23/19 07:51:47 AM,8.095,0.2464
95,10/23/19 08:51:47 AM,8.045,0.2468
96,10/23/19 09:51:47 AM,7.995,0.2468
97,10/23/19 10:51:47 AM,7.995,0.2468
98,10/23/19 11:51:47 AM,8.170,0.2464
99,10/23/19 12:51:47 PM,8.295,0.2460
100,10/23/19 01:51:47 PM,8.394,0.2456
101,10/23/19 02:51:47 PM,8.543,0.2449
102,10/23/19 03:51:47 PM,8.643,0.2449
103,10/23/19 04:51:47 PM,8.717,0.2445
104,10/23/19 05:51:47 PM,8.717,0.2437
105,10/23/19 06:51:47 PM,8.643,0.2434
106,10/23/19 07:51:47 PM,8.444,0.2437
107,10/23/19 08:51:47 PM,8.220,0.2434
108,10/23/19 09:51:47 PM,8.095,0.2430
109,10/23/19 10:51:47 PM,8.045,0.2425
110,10/23/19 11:51:47 PM,7.970,0.2452
111,10/24/19 12:51:47 AM,7.895,0.2464
112,10/24/19 01:51:47 AM,7.845,0.2479
113,10/24/19 02:51:47 AM,7.795,0.2490
114,10/24/19 03:51:47 AM,7.795,0.2490
115,10/24/19 04:51:47 AM,7.770,0.2487
116,10/24/19 05:51:47 AM,7.770,0.2483
117,10/24/19 06:51:47 AM,7.745,0.2479
118,10/24/19 07:51:47 AM,7.619,0.2479
119,10/24/19 08:51:47 AM,7.444,0.2475
120,10/24/19 09:51:47 AM,7.368,0.2475
121,10/24/19 10:51:47 AM,7.444,0.2471
122,10/24/19 11:51:47 AM,7.720,0.2468
123,10/24/19 12:51:47 PM,7.995,0.2460
124,10/24/19 01:51:47 PM,8.145,0.2456
